	 neuron_name	Class 1	Merge Class	is_pdiff	is_usplit	is_LNpre	is_brain	Hemisphere	Pair	Pair ID	Class 2
18740553	 (MN_AN iACT PN left) [*BAlp_ant_l akira] #18740553	Unk	Unk	False	False	False	True	L	3814635	1046	
15640724	 (MN-R-Sens-B3-VM-11) [] #15640724	sens	sens-MN	False	False	False	False	R	-1	-1	MN
9808146	 (AF13: 3rd-order Thermo (possible PVL005 )4 Right) [*BLVa34_r akira] #9808146	Unk	Unk	False	False	False	True	R	4636432	107	
8723983	 (CM13 descending unpaired left) [*CM13_lat_l akira] #8723983	O_dVNC	O_dVNC	False	False	False	True	L	-1	-1	
16627950	KC (KC no claws) [Lineage MBNB B left] #16627950	KC	KC-5claw	False	False	False	True	L	-1	-1	5claw
10768709	 (Bilateral near MB_right) [unknown lineage] #10768709	Unk	Unk	False	False	False	True	R	12299704	541	
3945454	FFN-5	FFN	FFN	False	False	False	True	L	9841469	63	
16288872	 (MN-L-Sens-B3-ACp-02) [] #16288872	sens	sens-MN	False	False	False	False	L	-1	-1	MN
3944330	 (Output of PC Hugin left) [*BAmd1_l akira] #3944330	O_dSEZ	O_dSEZ	False	False	False	True	L	15732050	56	
1377586	 (AN-L-Sens-B1-ACa-07) [] #1377586	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15769419	 (AN-L-Sens-B1-ACa-08) [] #15769419	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1405493	 (AN-L-Sens-B1-ACa-09) [] #1405493	sens	sens-AN	False	False	False	False	L	-1	-1	AN
40152	 (AN-L-Sens-B1-ACa-10) [] #40152	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1395971	 (AN-L-Sens-B1-ACa-11) [] #1395971	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1400725	 (AN-L-Sens-B1-ACa-12) [] #1400725	sens	sens-AN	False	False	False	False	L	-1	-1	AN
9838294	 (AN-L-Sens-B1-ACa-13) [] #9838294	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1406463	 (AN-L-Sens-B1-ACa-14) [] #1406463	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1391179	 (AN-L-Sens-B1-ACa-15) [] #1391179	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1414206	 (AN-L-Sens-B1-AVa-16) [] #1414206	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1375101	 (AN-L-Sens-B1-AVa-17) [] #1375101	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1432836	 (AN-L-Sens-B1-AVa-18) [] #1432836	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15769680	 (AN-L-Sens-B1-AVa-19) [] #15769680	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1429969	 (AN-L-Sens-B1-AVa-20) [] #1429969	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1435466	 (AN-L-Sens-B1-AVa-21) [] #1435466	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1428271	 (AN-L-Sens-B1-AVa-22) [] #1428271	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15984797	 (AN-L-Sens-B1-AVa-23) [] #15984797	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15770904	 (AN-L-Sens-B1-AVa-24) [] #15770904	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15770945	 (AN-L-Sens-B1-AVa-25) [] #15770945	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1415168	 (AN-L-Sens-B1-AVa-26) [] #1415168	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1431256	 (AN-L-Sens-B1-AVa-27) [] #1431256	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15982306	 (AN-L-Sens-B1-AVa-28) [] #15982306	sens	sens-AN	False	False	False	False	L	-1	-1	AN
9820270	 (AN-L-Sens-B1-AVa-29) [] #9820270	sens	sens-AN	False	False	False	False	L	-1	-1	AN
7424178	 (AN-L-Sens-B1-AVa-30) [] #7424178	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1419315	 (AN-L-Sens-B1-AVa-31) [] #1419315	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1427012	 (AN-L-Sens-B1-AVa-32) [] #1427012	sens	sens-AN	False	False	False	False	L	-1	-1	AN
17380936	 (AN-L-Sens-B1-AVa-33) [] #17380936	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15983225	 (AN-L-Sens-B1-AVa-34) [] #15983225	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15984231	 (AN-L-Sens-B1-AVa-35) [] #15984231	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15994926	 (AN-L-Sens-B1-AVa-36) [] #15994926	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15995327	 (AN-L-Sens-B1-AVa-37) [] #15995327	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15766999	 (AN-L-Sens-B1-AVa-38) [] #15766999	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15983156	 (AN-L-Sens-B1-AVa-39) [] #15983156	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1351125	 (AN-L-Sens-B1-AVa-40) [] #1351125	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15997666	 (AN-L-Sens-B2-ACp-01) [] #15997666	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1011675	 (AN-L-Sens-B2-ACp-02) [] #1011675	sens	sens-AN	False	False	False	False	L	-1	-1	AN
7439909	 (AN-L-Sens-B2-ACp-03) [] #7439909	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998782	 (AN-L-Sens-B2-ACp-04) [] #15998782	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998469	 (AN-L-Sens-B2-ACp-05) [] #15998469	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15997983	 (AN-L-Sens-B2-ACp-06) [] #15997983	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15590761	 (AN-L-Sens-B2-ACp-07) [] #15590761	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998218	 (AN-L-Sens-B2-ACp-08) [] #15998218	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998768	 (AN-L-Sens-B2-ACp-09) [] #15998768	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998307	 (AN-L-Sens-B2-ACp-10) [] #15998307	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15996518	 (AN-L-Sens-B2-ACp-11) [] #15996518	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998817	 (AN-L-Sens-B2-ACp-12) [] #15998817	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998100	 (AN-L-Sens-B2-ACp-13) [] #15998100	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15997645	 (AN-L-Sens-B2-ACp-14) [] #15997645	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998261	 (AN-L-Sens-B2-ACp-15) [] #15998261	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15997807	 (AN-L-Sens-B2-ACp-16) [] #15997807	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1715990	 (AN-L-Sens-B2-ACp-17) [] #1715990	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15997692	 (AN-L-Sens-B2-ACp-18) [] #15997692	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1706716	 (AN-L-Sens-B2-ACp-19) [] #1706716	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15995929	 (AN-L-Sens-B2-ACp-20) [] #15995929	sens	sens-AN	False	False	False	False	L	-1	-1	AN
11671564	 (AN-L-Sens-B2-ACp-21) [] #11671564	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15995404	 (AN-L-Sens-B2-ACp-22) [] #15995404	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15732050	 (Output of PC Hugin right) [*BAmd2_v_r akira] #15732050	O_dSEZ	O_dSEZ	False	False	False	True	R	3944330	56	
19470184	 (PC-IN-left) [*BAmas12_dor_l akira] #19470184	Unk	Unk	False	False	False	True	L	3732322	1061	
4607160	 (PDL005-like left) [*DPLm1_l akira] #4607160	Unk	Unk	False	False	False	True	L	9287199	105	
9287199	 (PDL005-like right- (D CB)2 Right) [*DPLm_r akira	Unk	Unk	False	False	False	True	R	4607160	105	
17420035	 (PDL1_left) [*DPLm2_l akira] #17420035	Unk	Unk	False	False	False	True	L	8705088	954	
15997929	 (AN-L-Sens-B2-ACp-23) [] #15997929	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1709802	 (AN-L-Sens-B2-AVa-24 (PPS mechano)) [] #1709802	sens	sens-AN	False	False	False	False	L	-1	-1	AN
8705088	 (PDL1_right) [*DPLm_r akira	Unk	Unk	False	False	False	True	R	17420035	954	
15998753	 (AN-L-Sens-B2-AVa-25 (PPS mechano)) [] #15998753	sens	sens-AN	False	False	False	False	L	-1	-1	AN
1347886	 (AN-L-Sens-B2-AVp-01) [] #1347886	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998899	 (AN-L-Sens-B2-AVp-02) [] #15998899	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15996160	 (AN-L-Sens-B2-AVp-03) [] #15996160	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15998913	 (AN-L-Sens-B2-VM-04) [] #15998913	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15996271	 (AN-L-Sens-B2-VM-06) [] #15996271	sens	sens-AN	False	False	False	False	L	-1	-1	AN
17608754	 (AN-L-Sens-B2-VM-07) [] #17608754	sens	sens-AN	False	False	False	False	L	-1	-1	AN
15995861	 (AN-L-Sens-B2-VM-08) [] #15995861	sens	sens-AN	False	False	False	False	L	-1	-1	AN
3608397	 (AN-L-Sens-B3-ACal-01 (temp sensing left neuron alone)) [] #3608397	sens	sens-thermo;AN	False	False	False	False	L	-1	-1	thermo;AN
3639968	 (AN-L-Sens-B3-ACal-02 (temp sensing left neuron together 2)) [] #3639968	sens	sens-thermo;AN	False	False	False	False	L	-1	-1	thermo;AN
3609202	 (AN-L-Sens-B3-ACal-03 (temp sensing left neuron together 1)) [] #3609202	sens	sens-thermo;AN	False	False	False	False	L	-1	-1	thermo;AN
5093516	 (AN-L-Sens-B3-ACal-04 (Non-ORN 2)) [] #5093516	sens	sens-AN	False	False	False	False	L	-1	-1	AN
2610744	 (AN-L-Sens-B3-ACal-05 (Non-ORN 1)) [] #2610744	sens	sens-AN	False	False	False	False	L	-1	-1	AN
5116147	 (AN-L-Sens-B3-ACal-06 (degraded alone temperature partner neuron)) [] #5116147	sens	sens-AN	False	False	False	False	L	-1	-1	AN
3586984	 (AN-L-Sens-B3-ACal-07 (upstream of Multig. Olfactory PN 3) ) [] #3586984	sens	sens-AN	False	False	False	False	L	-1	-1	AN
3652587	 (AN-L-Sens-B3-ACp-08) [] #3652587	sens	sens-AN	False	False	False	False	L	-1	-1	AN
5186461	 (AN-L-Sens-B3-ACp-09 (gustatory pheromone neuron)) [] #5186461	sens	sens-AN	False	False	False	False	L	-1	-1	AN
5088293	 (AN-L-Sens-B3-ACpl-10) [] #5088293	sens	sens-AN	False	False	False	False	L	-1	-1	AN
5057916	 (AN-L-Sens-B3-VM-11) [] #5057916	sens	sens-AN	False	False	False	False	L	-1	-1	AN
5120097	 (AN-L-Sens-B3-VM-12) [] #5120097	sens	sens-AN	False	False	False	False	L	-1	-1	AN
5120990	 (AN-L-Sens-B3-VM-13) [] #5120990	sens	sens-AN	False	False	False	False	L	-1	-1	AN
5095269	 (AN-L-Sens-B3-VM-14) [] #5095269	sens	sens-AN	False	False	False	False	L	-1	-1	AN
5116861	 (AN-L-Sens-B3-VM-15) [] #5116861	sens	sens-AN	False	False	False	False	L	-1	-1	AN
17415321	 (AN-L-motor-11) [*BAmas12_ven_l akira] #17415321	Unk	Unk	False	False	False	True	L	-1	-1	
15770867	 (AN-L-motor-16) [*BAmas12_dor_l akira] #15770867	Unk	Unk	False	False	False	True	L	855719	727	
2456826	 (AN-R-Sens-B1-ACa-01) [] #2456826	sens	sens-AN	False	False	False	False	R	-1	-1	AN
2340336	 (AN-R-Sens-B1-ACa-02) [] #2340336	sens	sens-AN	False	False	False	False	R	-1	-1	AN
6446394	 (PDM-DN_left) [ni-neurons MB_l akira] #6446394	O_dVNC	O_dVNC	False	False	False	True	L	5462159	180	
5462159	 (PDM-DN_right) [*CM4-dm_r akira] #5462159	O_dVNC	O_dVNC	False	False	False	True	R	6446394	180	
3556191	 (AN-R-Sens-B1-ACa-03) [] #3556191	sens	sens-AN	False	False	False	False	R	-1	-1	AN
8203947	 (PDM1 left) [*CM4-dm_l akira] #8203947	Unk	Unk	False	False	False	True	L	17952967	262	
17952967	 (PDM1 right) [*CM4-dm_r akira] #17952967	Unk	Unk	False	False	False	True	R	8203947	262	
3650006	 (PN of GPhN to LH (left)) [*BAla34_l akira] #3650006	Unk	Unk	False	False	False	True	L	15829660	41	
15829660	 (PN of GPhN to LH; in mACT(?) right) [*BAla34_r akira] #15829660	Unk	Unk	False	False	False	True	R	3650006	41	
9747418	 (PPLV - 2 Left (maybe PVL014c)) [*BLP34_l akira	Unk	Unk	False	False	False	True	L	4127707	362	
11144258	 (SNeuron CPLd left _former: Death grip left) [*BLAd-vm_l akira] #11144258	Unk	Unk	False	False	False	True	L	9800178	480	
9716858	 (AN-R-Sens-B1-AVa-19) [] #9716858	sens	sens-AN	False	False	False	False	R	-1	-1	AN
7982896	 (SP2-1;left) [*CM4-dm_l akira] #7982896	Unk	Unk	False	True	True	True	L	8177199	244	
15543068	 (AN-R-Sens-B1-AVa-21) [] #15543068	sens	sens-AN	False	False	False	False	R	-1	-1	AN
15559195	 (AN-R-Sens-B1-ACa-04) [] #15559195	sens	sens-AN	False	False	False	False	R	-1	-1	AN
4127707	 (PPLV - 2 Right (maybe PVL014c); BLP34 a 7) [*BLP34_r akira] #4127707	Unk	Unk	False	False	False	True	R	9747418	362	
4637677	 (PPLV-1 left) [*BLP34_l akira	Unk	Unk	False	False	False	True	L	17913185	108	
15563553	 (AN-R-Sens-B1-ACa-05) [] #15563553	sens	sens-AN	False	False	False	False	R	-1	-1	AN
17913185	 (PPLV-1 right) [*BLP34_r akira] #17913185	Unk	Unk	False	False	False	True	R	4637677	108	
9748269	 (AN-R-Sens-B1-AVa-18) [] #9748269	sens	sens-AN	False	False	False	False	R	-1	-1	AN
11624548	 (SLV_right) [ni-neurons MB_r akira] #11624548	Unk	Unk	False	False	False	True	R	12299647	540	
15539984	 (PT ; DALcm12 m ant med 14_left) [*DALcm12-m_l akira] #15539984	Unk	Unk	False	False	False	True	L	8271875	691	
8271875	 (PT ; DALcm12 m ant med 14_right) [*DALcm12-m_r akira] #8271875	Unk	Unk	False	False	False	True	R	15539984	691	
16685117	 (SLR_right) [unknown lineage	Unk	Unk	False	False	False	True	R	17777981	1004	
15573381	 (AN-R-Sens-B1-ACa-12) [] #15573381	sens	sens-AN	False	False	False	False	R	-1	-1	AN
9372642	 (PTTH 1 left) [*BLDc_l akira] #9372642	Unk	Unk	False	False	False	True	L	9842000	334	
15585114	 (SLU_right) [*DPMpl12_r akira] #15585114	Unk	Unk	False	False	False	True	R	12782494	579	
15574328	 (AN-R-Sens-B1-AVa-15) [] #15574328	sens	sens-AN	False	False	False	False	R	-1	-1	AN
9842000	 (PTTH 1 right) [*BLDc_r akira] #9842000	O_dSEZ	O_dSEZ	False	False	False	True	R	9372642	334	
15574199	 (AN-R-Sens-B1-ACa-06) [] #15574199	sens	sens-AN	False	False	False	False	R	-1	-1	AN
3928522	 (PTTH 2 left) [*BLDc_l akira] #3928522	O_dSEZ	O_dSEZ	False	False	False	True	L	16434842	52	
16434842	 (PTTH 2 right) [*BLDc_r akira] #16434842	Unk	Unk	False	False	False	True	R	3928522	52	
15564706	 (AN-R-Sens-B1-AVa-24) [] #15564706	sens	sens-AN	False	False	False	False	R	-1	-1	AN
19143114	 (Scimitar right) [*BLP34_r akira] #19143114	Unk	Unk	False	False	False	True	R	8884212	304	
5744502	 (PVC_left) [*BLP34_l akira] #5744502	Unk	Unk	False	False	False	True	L	1805406	155	
1805406	 (PVC_right; BLP34 a 8) [*BLP34_r akira] #1805406	Unk	Unk	False	False	False	True	R	5744502	155	
2379529	 (PVL2 left) [*BLP34_l akira] #2379529	Unk	Unk	False	False	False	True	L	-1	-1	
10018161	 (PVM21-like 1 left) [*CM4-dm_l akira] #10018161	Unk	Unk	False	False	False	True	L	17379360	380	
17379360	 (PVM21-like 1 right; CM4 dor med_r; CM4 dor ant 7 DNs) [*CM4-dm_r akira] #17379360	Unk	Unk	False	False	False	True	R	10018161	380	
16713227	 (PVM21-like 2 left) [*CM4-dm_l akira] #16713227	O_dSEZ	O_dSEZ	False	False	False	True	L	17659014	830	
17659014	 (PVM21-like 2 right) [*CM4-dm_r akira] #17659014	Unk	Unk	False	False	False	True	R	16713227	830	
10378182	 (PVM21?_left) [*CM4-vm_l akira] #10378182	Unk	Unk	False	True	True	True	L	16713231	398	
15564782	 (AN-R-Sens-B1-AVa-23) [] #15564782	sens	sens-AN	False	False	False	False	R	-1	-1	AN
8884212	 (Scimitar left) [*BLP34_l akira	Unk	Unk	False	False	False	True	L	19143114	304	
16713231	 (PVM21?_right (= Pre-goro15); CM4 dor pos 12 DNs) [*CM4-dm_r akira] #16713231	Unk	Unk	False	False	False	True	R	10378182	398	
2495308	 (PaN-L-Sens-B1-VM-01) [] #2495308	sens	sens-PaN	False	False	False	False	L	-1	-1	PaN
2505675	 (PaN-L-Sens-B1-VM-04) [] #2505675	sens	sens-PaN	False	False	False	False	L	-1	-1	PaN
2305234	 (PaN-R-Sens-B1-VM-01) [] #2305234	sens	sens-PaN	False	False	False	False	R	-1	-1	PaN
2268281	 (PaN-R-Sens-B1-VM-02) [] #2268281	sens	sens-PaN	False	False	False	False	R	-1	-1	PaN
16442344	 (AN-R-Sens-B1-AVa-20) [] #16442344	sens	sens-AN	False	False	False	False	R	-1	-1	AN
9800178	 (SNeuron-CPLd right) [*BLAd-vl_r akira] #9800178	Unk	Unk	False	False	False	True	R	11144258	480	
16124048	 (PaN-R-Sens-B1-VM-04) [] #16124048	sens	sens-PaN	False	False	False	False	R	-1	-1	PaN
2524026	 (Pan-L-Sens-B2-VM-02) [] #2524026	sens	sens-PaN	False	False	False	False	L	-1	-1	PaN
6445994	 (Pre PMN left) [*DPMm2_l akira	Unk	Unk	False	False	False	True	L	3436420	179	
15562137	 (AN-R-Sens-B1-ACa-07) [] #15562137	sens	sens-AN	False	False	False	False	R	-1	-1	AN
3436420	 (Pre PMN right) [unknown lineage] #3436420	Unk	Unk	False	False	False	True	R	6445994	179	
7467027	 (R1: upstream of telephone; LH LN? right) [*DPLl_r akira] #7467027	Unk	Unk	False	False	False	True	R	14519756	642	
14519756	 (R1: upstream of telephone_left) [*DPLl_l akira] #14519756	Unk	Unk	False	False	False	True	L	7467027	642	
7480731	 (Rh5PR-1;left) [] #7480731	sens	sens-photo	False	False	False	False	L	-1	-1	photo
766246	 (Rh5PR-1;right) [] #766246	sens	sens-photo	False	False	False	False	R	-1	-1	photo
2216187	 (Rh5PR-2;left) [] #2216187	sens	sens-photo	False	False	False	False	L	-1	-1	photo
15574231	 (AN-R-Sens-B1-ACa-08) [] #15574231	sens	sens-AN	False	False	False	False	R	-1	-1	AN
902877	 (Rh5PR-2;right) [] #902877	sens	sens-photo	False	False	False	False	R	-1	-1	photo
7483922	 (Rh5PR-3;left) [] #7483922	sens	sens-photo	False	False	False	False	L	-1	-1	photo
7485368	 (Rh5PR-3;right) [] #7485368	sens	sens-photo	False	False	False	False	R	-1	-1	photo
2209091	 (Rh5PR-4;left) [] #2209091	sens	sens-photo	False	False	False	False	L	-1	-1	photo
2552701	 (Rh5PR-4;right) [] #2552701	sens	sens-photo	False	False	False	False	R	-1	-1	photo
7568455	 (Rh5PR-5;right) [] #7568455	sens	sens-photo	False	False	False	False	R	-1	-1	photo
7778722	 (Rh5PR-6;right) [] #7778722	sens	sens-photo	False	False	False	False	R	-1	-1	photo
8447845	 (Rh6PR-10;right) [] #8447845	sens	sens-photo	False	False	False	False	R	-1	-1	photo
2216445	 (Rh6PR-1;left) [] #2216445	sens	sens-photo	False	False	False	False	L	-1	-1	photo
900032	 (Rh6PR-1;right) [] #900032	sens	sens-photo	False	False	False	False	R	-1	-1	photo
2200028	 (Rh6PR-2;left) [] #2200028	sens	sens-photo	False	False	False	False	L	-1	-1	photo
15561413	 (AN-R-Sens-B1-ACa-13) [] #15561413	sens	sens-AN	False	False	False	False	R	-1	-1	AN
16686371	 (SLS_left) [*CPa_l akira] #16686371	Unk	Unk	False	False	False	True	L	15431795	828	
7555204	 (Rh6PR-2;right) [] #7555204	sens	sens-photo	False	False	False	False	R	-1	-1	photo
15573396	 (AN-R-Sens-B1-ACa-09) [] #15573396	sens	sens-AN	False	False	False	False	R	-1	-1	AN
2206279	 (Rh6PR-3;left) [] #2206279	sens	sens-photo	False	False	False	False	L	-1	-1	photo
902038	 (Rh6PR-3;right) [] #902038	sens	sens-photo	False	False	False	False	R	-1	-1	photo
2215447	 (Rh6PR-4;left) [] #2215447	sens	sens-photo	False	False	False	False	L	-1	-1	photo
1856512	 (Rh6PR-4;right) [] #1856512	sens	sens-photo	False	False	False	False	R	-1	-1	photo
10241716	 (Rh6PR-5;left) [] #10241716	sens	sens-photo	False	False	False	False	L	-1	-1	photo
2544902	 (Rh6PR-5;right) [] #2544902	sens	sens-photo	False	False	False	False	R	-1	-1	photo
15586536	 (AN-R-Sens-B1-ACa-11) [] #15586536	sens	sens-AN	False	False	False	False	R	-1	-1	AN
17777981	 (SLR_left) [unknown lineage	Unk	Unk	False	False	False	True	L	16685117	1004	
2216131	 (Rh6PR-6;left) [] #2216131	sens	sens-photo	False	False	False	False	L	-1	-1	photo
2532841	 (Rh6PR-6;right) [] #2532841	sens	sens-photo	False	False	False	False	R	-1	-1	photo
2215247	 (Rh6PR-7;left) [] #2215247	sens	sens-photo	False	False	False	False	L	-1	-1	photo
7566199	 (Rh6PR-7;right) [] #7566199	sens	sens-photo	False	False	False	False	R	-1	-1	photo
2215622	 (Rh6PR-8;left) [] #2215622	sens	sens-photo	False	False	False	False	L	-1	-1	photo
946481	 (Rh6PR-8;right) [] #946481	sens	sens-photo	False	False	False	False	R	-1	-1	photo
15548694	 (AN-R-Sens-B1-ACa-10) [] #15548694	sens	sens-AN	False	False	False	False	R	-1	-1	AN
37365	 (Rh6PR-9;left) [] #37365	sens	sens-photo	False	False	False	False	L	-1	-1	photo
16267292	 (Rh6PR-9;right) [] #16267292	sens	sens-photo	False	False	False	False	R	-1	-1	photo
14782250	 (Rose 1 left) [*BLAv12_ant_l akira] #14782250	Unk	Unk	False	False	False	True	L	3235409	659	
3235409	 (Rose 1 right) [*BLAv12_ant_r akira] #3235409	Unk	Unk	False	False	False	True	R	14782250	659	
15564807	 (AN-R-Sens-B1-AVa-22) [] #15564807	sens	sens-AN	False	False	False	False	R	-1	-1	AN
8177199	 (SP2-1;right) [*CM4-dm_r akira] #8177199	Unk	Unk	False	True	True	True	R	7982896	244	
11193510	 (Ruler Like Neuron left) [*BLVa34_l akira] #11193510	Unk	Unk	False	False	False	True	L	3930411	484	
3930411	 (Ruler Like Neuron right) [*BLVa12_r akira] #3930411	Unk	Unk	False	False	False	True	R	11193510	484	
14434314	 (S1: neuron left) [*BLAd-vl_l akira	Unk	Unk	False	True	True	True	L	13369670	634	
13369670	 (S1: neuron right) [*BLAd-vl_r akira] #13369670	Unk	Unk	False	True	True	True	R	14434314	634	
12300089	 (S3 left; old DS noci_sibling_left) [*DPLam_l akira] #12300089	Unk	Unk	False	False	False	True	L	10827212	543	
10827212	 (S3 right) [*DPLd_r akira] #10827212	Unk	Unk	False	False	False	True	R	12300089	543	
17359133	 (SEZ cup left) [*BAmas12_ven_l akira] #17359133	O_dSEZ	O_dSEZ	False	False	False	True	L	869360	933	
869360	 (SEZ cup right) [*BAmas12_ven_r akira] #869360	O_dSEZ	O_dSEZ	False	False	False	True	R	17359133	933	
15572414	 (AN-R-Sens-B1-AVa-25) [] #15572414	sens	sens-AN	False	False	False	False	R	-1	-1	AN
8801736	 (Stirrups left) [*DPMl_ant_dor_l akira] #8801736	Unk	Unk	False	False	False	True	L	6049565	294	
17951049	 (SEZ-IN-07-left) [*BAmas12_ven_l akira] #17951049	Unk	Unk	False	False	False	True	L	10263287	1012	
10263287	 (SEZ-IN-07-right) [*BAmas12_ven_r akira] #10263287	Unk	Unk	False	False	False	True	R	17951049	1012	
3732322	 (SEZ-IN-32-right) [*BAmas12_dor_r akira] #3732322	Unk	Unk	False	False	False	True	R	19470184	1061	
3043970	 (SLO_left) [*DPMl_ant_ven_l akira] #3043970	Unk	Unk	False	False	False	True	L	16181130	26	
16181130	 (SLO_right) [*DPMl_ant_ven_r akira] #16181130	Unk	Unk	False	False	False	True	R	3043970	26	
16848587	 (SLQ1_left) [*DALv1_l akira] #16848587	Unk	Unk	False	False	False	True	L	14753815	840	
14753815	 (SLQ1_right) [*DALl1_r akira] #14753815	Unk	Unk	False	False	False	True	R	16848587	840	
10842099	 (SLQ2_left) [*DALv1_l akira] #10842099	Unk	Unk	False	False	False	True	L	10882750	442	
10882750	 (SLQ2_right) [*DALl1_r akira] #10882750	Unk	Unk	False	False	False	True	R	10842099	442	
6883831	 (AN-R-Sens-B1-AVa-16) [] #6883831	sens	sens-AN	False	False	False	False	R	-1	-1	AN
12299647	 (SLV_left) [*DPLc5_l akira	Unk	Unk	False	False	False	True	L	11624548	540	
15548107	 (AN-R-Sens-B1-ACa-17) [] #15548107	sens	sens-AN	False	False	False	False	R	-1	-1	AN
12782494	 (SLU_left) [*DPMpl12_l akira] #12782494	Unk	Unk	False	False	False	True	L	15585114	579	
15573450	 (AN-R-Sens-B1-ACa-14) [] #15573450	sens	sens-AN	False	False	False	False	R	-1	-1	AN
15431795	 (SLS_right (CP23 v 5)) [*CPa_r akira] #15431795	Unk	Unk	False	False	False	True	R	16686371	828	
19102929	 (BLAv12_lat unpaired left) [*BLAv12_lat_l akira] #19102929	Unk	Unk	False	False	False	True	L	-1	-1	
4311586	CN-36	Unk	Unk	False	True	True	True	R	2628785	18	
10684539	 (BLP12 claw 2 right; BLP12 a 7) [*BLP12_r akira] #10684539	Unk	Unk	False	False	False	True	R	16045758	740	
17176927	CN-61	Unk	Unk	False	False	False	True	R	7056904	200	
15522152	 (DALcm12_v_p_11_left) [*DALcm12-v_l akira] #15522152	O_dSEZ	O_dSEZ	False	False	False	True	L	15548844	687	
9609048	KC (KC82) [Lineage MBNB D right] #9609048	KC	KC-1claw	False	False	False	True	R	15722867	722	1claw
5890323	 (CA-LP-2_right1) [*ncc_d_r akira] #5890323	O_dSEZ;O_CA-LP	O_dSEZ;O_CA-LP	False	False	False	True	R	3928574	53	
6300434	FFN-7	FFN	FFN	False	False	False	True	R	15510288	681	
6591182	FB2IN-11	FB2N	FB2N	False	False	False	True	L	6597872	185	
18341449	 (BLVa12 local unpaired right) [*BLVa12_r akira] #18341449	Unk	Unk	False	False	False	True	R	-1	-1	
16547287	 (BAmv12 looper 3 left) [*BAmv12_dor_l akira] #16547287	Unk	Unk	False	True	True	True	L	5167842	807	
2966602	CN-1	FBN	FBN	False	False	False	True	L	12704069	22	
7005145	 (CP descending contralateral 2 left) [*CPe_l akira] #7005145	O_dVNC	O_dVNC	False	False	False	True	L	7590264	193	
17933822	 (BLVa12 tripartite unpaired left) [*BLVa12_l akira] #17933822	Unk	Unk	False	False	False	True	L	-1	-1	
6597872	FB2IN-11	FB2N	FB2N	False	False	False	True	R	6591182	185	
9177218	 (CPf contralateral 3 right) [*CPf_r akira] #9177218	Unk	Unk	False	False	False	True	R	1961182	6	
